"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.180992191E0,1.039190292E-1,-8.127570152E-2,-1.679630280E-1,2.135801560E-1
6.186044066E0,9.700441360E-2,-1.545073092E-1,-1.427493095E-1,2.316456998E-1
6.191095941E0,8.254766464E-2,-1.866777241E-1,-1.077499390E-1,2.308088797E-1
6.196147816E0,-1.190710068E-2,-1.853270233E-1,-5.348300934E-2,1.932571264E-1
6.201199691E0,-6.843185425E-2,-1.912917495E-1,-4.750728607E-3,2.032191465E-1
6.206251566E0,-1.016602516E-1,-1.687751710E-1,3.025150299E-2,1.993364456E-1
6.211303441E0,-1.618356705E-1,-1.023304760E-1,3.162813187E-2,1.940686716E-1
6.216355316E0,-1.170959473E-1,-2.826637030E-2,1.016139984E-3,1.204636090E-1
6.221407191E0,-1.182823181E-1,3.092724085E-2,-5.505943298E-2,1.340848320E-1
6.226459066E0,-9.595394135E-2,8.959317207E-2,-1.163649559E-1,1.754277581E-1
6.231510941E0,-1.115722656E-1,1.451478004E-1,-1.287250519E-1,2.237998959E-1
6.236562816E0,-6.061840057E-2,1.074915528E-1,-7.916164398E-2,1.466137452E-1
6.241614691E0,1.628398895E-3,7.368135452E-2,-6.192684174E-2,9.626280390E-2
6.246666566E0,8.340454102E-2,6.181472540E-2,-1.064319611E-1,1.486779744E-1
6.251718441E0,1.560411453E-1,2.301222086E-2,-9.101533890E-2,1.821048963E-1
6.256770316E0,1.924343109E-1,-2.828329802E-2,-1.037549973E-2,1.947782328E-1
6.261822191E0,2.654113770E-1,-1.003884077E-1,3.865718842E-2,2.863833264E-1
6.266874066E0,2.832446098E-1,-1.432446539E-1,5.037641525E-2,3.213787845E-1
6.271925941E0,2.949233055E-1,-1.665645838E-1,2.288389206E-2,3.394807641E-1
6.276977816E0,2.762823105E-1,-1.956285834E-1,4.839706421E-2,3.419718315E-1
6.282029691E0,2.059898376E-1,-1.638429165E-1,8.391904831E-2,2.762584318E-1
6.287081566E0,1.643385887E-1,-1.120626926E-1,5.901432037E-2,2.074798998E-1
6.292133441E0,1.297779083E-1,-5.362462997E-2,7.506847382E-2,1.592268262E-1
6.297185316E0,2.381801605E-2,-6.690117717E-2,8.427667618E-2,1.102071846E-1
6.302237191E0,4.439115524E-2,1.502120495E-2,-4.768562317E-2,6.685903020E-2
6.307289066E0,6.709909439E-2,1.895248890E-2,-3.834152222E-2,7.957108539E-2
6.312340941E0,-2.988672256E-2,-5.449086428E-2,7.023668289E-2,9.378519126E-2
6.317392816E0,8.213376999E-2,-1.927298307E-2,-1.246643066E-2,8.528080641E-2
6.322444691E0,8.203029633E-2,-4.754412174E-2,-4.981184006E-2,1.071010385E-1
6.327496566E0,2.335596085E-2,-8.057805896E-2,-8.646821976E-2,1.204785355E-1
6.332548441E0,-2.917289734E-3,-1.075065434E-1,-6.444168091E-2,1.253750282E-1
6.337600316E0,1.164293289E-2,-1.428088248E-1,-1.786708832E-2,1.443923515E-1
6.342652191E0,-7.823228836E-2,-1.614417136E-1,8.870744705E-2,2.001317790E-1
6.347704066E0,-7.113456726E-2,-9.933257103E-2,6.849384308E-2,1.400660304E-1
6.352755941E0,-5.988550186E-2,-5.199730396E-2,4.899978638E-2,9.322538290E-2
6.357807816E0,1.381540298E-2,-2.766054869E-2,2.082390785E-1,2.105219350E-1
6.362859691E0,1.393079758E-2,4.339516163E-2,1.956949234E-1,2.009321035E-1
6.367911566E0,6.777524948E-2,1.778962016E-1,-4.453711510E-1,4.843511176E-1
6.372963441E0,2.944517136E-2,4.931330681E-2,-3.112711906E-1,3.165257880E-1
6.378015316E0,1.212644577E-1,-9.615227580E-2,-2.143206596E-1,2.643552042E-1
6.383067191E0,1.599526405E-1,-3.232231736E-1,1.788485527E0,1.824483091E0
6.388119066E0,-7.924318314E-1,6.786991954E-1,-1.490254402E0,1.819186353E0
6.393170941E0,3.311486244E-1,2.378453612E-1,-1.289524078E0,1.352443040E0
6.398222816E0,2.640552521E-1,-2.014159262E-1,1.358728409E-1,3.588244423E-1
6.403274691E0,6.938428879E-1,-2.896270752E-1,-8.827209473E-3,7.519173594E-1
6.408326566E0,3.792371750E-1,-1.053142846E-1,-3.795351982E-1,5.467713417E-1
6.413378441E0,1.897678375E-1,-1.089053154E-1,-2.413578033E-1,3.257695337E-1
6.418430316E0,2.062783241E-1,-8.728000522E-2,-4.028797150E-2,2.275778262E-1
6.423482191E0,7.372426987E-2,-6.799778342E-2,9.920597076E-3,1.007838517E-1
6.428534066E0,-8.127689362E-3,-6.511533260E-2,7.761001587E-3,6.607797682E-2
6.433585941E0,-1.698493958E-3,-7.856446505E-2,3.443431854E-2,8.579616742E-2
6.438637816E0,-3.647327423E-3,-1.119129658E-1,9.535217285E-2,1.470709073E-1
6.443689691E0,-4.690361023E-2,-9.844994545E-2,1.317834854E-1,1.710532883E-1
6.448741566E0,-3.482055664E-2,-7.541731000E-2,1.818428040E-1,1.999176009E-1
6.453793441E0,-5.567359924E-2,-8.698365092E-2,1.906952858E-1,2.168649285E-1
6.458845316E0,-4.292631149E-2,-6.030291319E-2,1.791281700E-1,1.938195317E-1
6.463897191E0,-2.089548111E-2,-2.776217461E-2,8.938932419E-2,9.590521752E-2
6.468949066E0,2.121019363E-2,-6.678947806E-2,-3.234386444E-3,7.015103670E-2
6.474000941E0,7.617425919E-2,-9.130978584E-2,-1.106739044E-1,1.624460153E-1
6.479052816E0,1.096687317E-1,-1.501798928E-1,-2.045207024E-1,2.764234950E-1
6.484104691E0,1.348676682E-1,-1.613029242E-1,-3.442173004E-1,4.033527875E-1
6.489156566E0,1.598658562E-1,-9.667581320E-2,-3.165068626E-1,3.675321740E-1
6.494208441E0,1.332125664E-1,-4.555362463E-2,-2.839126587E-1,3.169023798E-1
6.499260316E0,1.016521454E-1,2.072024345E-2,-2.583403587E-1,2.783922199E-1
6.504312191E0,8.083629608E-2,9.961086512E-2,-2.232713699E-1,2.575013317E-1
6.509364066E0,4.929304123E-2,1.125540137E-1,-1.764130592E-1,2.149878540E-1
6.514415941E0,2.970743179E-2,1.135491133E-1,-1.832165718E-1,2.175873269E-1
6.519467816E0,7.676696777E-2,1.074782014E-1,-1.934933662E-1,2.342742280E-1
6.524519691E0,8.881139755E-2,8.022147417E-2,-1.441173553E-1,1.873306205E-1
6.529571566E0,7.796955109E-2,6.049787998E-2,-3.198194504E-2,1.037404896E-1
6.534623441E0,1.503190994E-1,4.838711023E-2,1.395654678E-2,1.585305311E-1
6.539675316E0,1.637859344E-1,3.422063589E-2,5.841732025E-2,1.772271637E-1
6.544727191E0,2.302336693E-1,-6.789743900E-3,2.092123032E-2,2.312819512E-1
6.549779066E0,2.164030075E-1,-3.421252966E-2,-1.136064529E-2,2.193851023E-1
6.554830941E0,2.004122734E-1,-6.618857384E-2,2.184867859E-2,2.121871141E-1
6.559882816E0,8.228921890E-2,-1.528105438E-1,6.674528122E-2,1.859502901E-1
6.564934691E0,1.817703247E-3,-9.419512749E-2,1.268181801E-1,1.579837868E-1
6.569986566E0,-3.307199478E-2,-2.353423834E-2,8.106231689E-5,4.059093229E-2
6.575038441E0,-9.485340118E-2,-1.334363222E-2,-9.377002716E-3,9.624525140E-2
6.580090316E0,-1.027884483E-1,4.150658846E-2,-3.412342072E-2,1.159856450E-1
6.585142191E0,-8.586025238E-2,1.052232981E-1,5.591869354E-3,1.359234873E-1
6.590194066E0,-1.192440987E-1,1.491537094E-1,-3.791904449E-2,1.946890804E-1
6.595245941E0,-1.320185661E-1,1.309569478E-1,-1.168360710E-1,2.196116834E-1
6.600297816E0,-7.557487488E-2,8.335435390E-2,-9.434461594E-2,1.468346573E-1
6.605349691E0,-2.884960175E-2,8.124214411E-2,-9.723043442E-2,1.299474620E-1
6.610401566E0,-2.285957336E-2,4.106682539E-2,-1.084518433E-1,1.181983356E-1
6.615453441E0,-9.933471680E-3,-2.161443233E-3,-3.041267395E-3,1.061107930E-2
6.620505316E0,4.118919373E-3,-6.011915207E-2,-5.174207687E-2,7.942619506E-2
6.625557191E0,3.987741470E-2,-2.366697788E-2,-7.313299179E-2,8.659543021E-2
6.630609066E0,6.471824646E-2,-3.614300489E-2,6.830883026E-2,1.008011137E-1
6.635660941E0,3.899908066E-2,-1.360338926E-2,1.567883492E-1,1.621374939E-1
6.640712816E0,4.527330399E-2,-1.820886135E-2,1.747522354E-1,1.814375332E-1
6.645764691E0,9.891033173E-3,-2.839237452E-2,2.187523842E-1,2.208088881E-1
6.650816566E0,-3.825187683E-3,-5.157589912E-3,2.125110626E-1,2.126080538E-1
6.655868441E0,-6.556510925E-4,2.479851246E-3,2.465701103E-1,2.465834521E-1
6.660920316E0,1.094527245E-1,-4.947590828E-2,2.719492912E-1,2.972947719E-1
6.665972191E0,1.711759567E-1,-6.177228689E-2,3.184566498E-1,3.667855796E-1
6.671024066E0,1.804556847E-1,-1.024039090E-1,3.559579849E-1,4.120156571E-1
6.676075941E0,1.294512749E-1,-1.296007335E-1,3.144159317E-1,3.638837188E-1
6.681127816E0,3.691244125E-2,-7.476741076E-2,1.845717430E-1,2.025325217E-1
6.686179691E0,-9.641170502E-3,-7.042443752E-2,1.172065735E-3,7.109097908E-2
6.691231566E0,-2.491750717E-1,-1.404333115E-2,-1.950974464E-1,3.167782270E-1
6.696283441E0,-3.638195992E-1,5.754601955E-2,-2.940397263E-1,4.713126412E-1
6.701335316E0,-4.861888885E-1,1.971334219E-2,-4.285354614E-1,6.483910031E-1
6.706387191E0,-6.831541061E-1,-6.336194277E-2,-4.897913933E-1,8.429767953E-1
6.711439066E0,-9.870839119E-1,-1.164492667E-1,-3.503999710E-1,1.053885772E0
6.716490941E0,-1.261134148E0,1.632809639E-3,-2.085361481E-1,1.278260275E0
6.723998181E0,-1.348175526E0,2.297680974E-1,-4.365019798E-1,1.435585109E0
6.729068545E0,-1.275770187E0,4.692255259E-1,-6.149344444E-1,1.491947230E0
6.734138962E0,-9.131975174E-1,3.622086048E-1,3.294348717E-1,1.036171855E0
6.739209379E0,-1.565285206E0,6.807389855E-1,-1.318054199E-1,1.711985984E0
6.744264014E0,-2.533978462E0,1.359644175E0,-2.708231449E0,3.950214768E0
6.749333650E0,-7.993583679E-1,6.494319439E-2,-1.900229931E0,2.062538535E0
6.754403285E0,-1.172987461E0,3.672868013E-1,-1.921000004E0,2.280578916E0
6.759472868E0,-2.723973751E0,7.049945593E-1,-2.342077732E0,3.660925898E0
6.764539431E0,-3.557899475E0,9.639182687E-1,-3.327342987E0,4.965782764E0
6.769608910E0,-4.589789867E0,1.026373863E0,-3.906678677E0,6.114061875E0
6.774678337E0,-5.888810158E0,9.583209753E-1,-4.099745750E0,7.239086916E0
6.779747816E0,-6.946004391E0,7.951540351E-1,-4.057884693E0,8.083667183E0
6.784817243E0,-8.441342354E0,6.258740425E-1,-4.699542999E0,9.681615746E0
6.789886723E0,-9.582633972E0,5.187847018E-1,-6.422255516E0,1.154735369E1
6.794956150E0,-1.045231247E1,4.130642414E-1,-6.054259300E0,1.208617035E1
6.800025629E0,-1.128211594E1,7.994570732E-1,-5.188519955E0,1.244371371E1
6.805090316E0,-1.172505856E1,1.314898491E0,-4.329411030E0,1.256780633E1
6.810159587E0,-1.218218517E1,1.853819609E0,-3.841904640E0,1.290745963E1
6.815228806E0,-1.298510361E1,2.600884914E0,-4.042248249E0,1.384620125E1
6.820298025E0,-1.382295609E1,2.318933487E0,-2.564065456E0,1.424871921E1
6.825374223E0,-1.386129284E1,2.847170115E0,-4.590139389E0,1.487653173E1
6.830443806E0,-1.359585857E1,3.372751713E0,-5.025999069E0,1.488232143E1
6.835513389E0,-1.280881310E1,2.577022314E0,-5.114426613E0,1.403082665E1
6.840582973E0,-1.197998428E1,1.895853758E0,-5.180834293E0,1.318921260E1
6.845654327E0,-1.168036270E1,2.062557697E0,-5.919023514E0,1.325593665E1
6.850724014E0,-1.194897842E1,2.450906277E0,-6.429607868E0,1.378857804E1
6.855793702E0,-1.159039307E1,2.522139788E0,-6.099115849E0,1.333782646E1
6.860863337E0,-1.128365517E1,2.535496235E0,-6.255280018E0,1.314831332E1
6.865930629E0,-1.193694305E1,2.074791908E0,-5.914334774E0,1.348238580E1
6.871000160E0,-1.274436092E1,1.345420837E0,-4.722515106E0,1.365763675E1
6.876069743E0,-1.284164524E1,7.076914907E-1,-3.655237675E0,1.337046903E1
6.881139275E0,-1.255255699E1,6.057298183E-2,-3.068694115E0,1.292235426E1
6.886203025E0,-1.182887459E1,-6.824235320E-1,-2.239716053E0,1.205837070E1
6.891272295E0,-1.038651276E1,-1.294287562E0,-3.415308952E0,1.100995744E1
6.896341566E0,-1.062935734E1,-1.264064074E0,-3.348062038E0,1.121564152E1
6.901410837E0,-1.162528324E1,1.879276037E-1,-3.614257812E0,1.217560622E1
6.906480264E0,-1.101227379E1,-5.281614661E-1,-4.268149853E0,1.182227693E1
6.911549535E0,-1.023553753E1,-7.219781876E-1,-4.413921833E0,1.117005761E1
6.916618806E0,-9.462272644E0,-1.066303253E-1,-5.755764008E0,1.107586534E1
6.921688077E0,-9.204628944E0,4.549382329E-1,-6.381212234E0,1.120946173E1
6.926758129E0,-9.861049652E0,2.129564762E0,-5.501478672E0,1.149093616E1
6.931827452E0,-1.031248951E1,3.787025452E0,-4.720530510E0,1.195710709E1
6.936896723E0,-1.124560833E1,4.087194443E0,-4.027710915E0,1.262502754E1
6.941966098E0,-1.157775402E1,3.650168180E0,-4.083995819E0,1.280808876E1
6.947021410E0,-1.138385487E1,2.481941223E0,-4.743700981E0,1.257993970E1
6.952090004E0,-1.064482212E1,2.172833443E0,-4.353881359E0,1.170426102E1
6.957158650E0,-1.107936478E1,1.847630978E0,-4.085945129E0,1.195244794E1
6.962227243E0,-1.060716438E1,8.562259674E-1,-3.078162193E0,1.107791233E1
6.967279118E0,-9.394958496E0,-3.101946115E-1,-1.864324570E0,9.583171288E0
6.972330993E0,-8.449003220E0,-1.242691755E0,-1.701061249E0,8.707671765E0
6.977382868E0,-8.485098839E0,-1.667798996E0,-1.845530272E0,8.842196434E0
6.982434743E0,-9.310924530E0,-1.974747181E0,-1.421087503E0,9.623535303E0
6.987486618E0,-1.091873360E1,-1.841084838E0,-5.959920883E-1,1.108889279E1
6.992538493E0,-1.200871849E1,-1.337238312E0,-1.219570875E0,1.214433527E1
6.997590368E0,-1.154781342E1,-5.835166574E-1,-5.092087269E0,1.263415368E1
7.002642243E0,-1.083976460E1,-5.277904868E-1,-6.200887680E0,1.249920267E1
7.007694118E0,-1.048948765E1,-1.681070924E-1,-6.728848457E0,1.246334677E1
7.012745993E0,-9.946677208E0,1.055998564E0,-8.388269424E0,1.305429371E1
7.017797868E0,-9.514906883E0,1.911930203E0,-1.021233559E1,1.408831886E1
7.022849743E0,-9.488050461E0,1.049334288E0,-1.078003883E1,1.439907779E1
7.027901618E0,-8.828701973E0,1.761830807E0,-1.009785557E1,1.352836699E1
7.032953493E0,-9.131567001E0,2.567128897E0,-8.536326408E0,1.276105541E1
7.038005368E0,-9.845169067E0,3.989437103E0,-6.628606319E0,1.252123732E1
7.043057243E0,-1.048157310E1,5.210115433E0,-5.816620827E0,1.307064480E1
7.048109118E0,-1.061382675E1,4.088676453E0,-4.811152935E0,1.234980915E1
7.053160993E0,-1.052401447E1,3.007436275E0,-4.294423580E0,1.175761997E1
7.058212868E0,-9.716438293E0,2.976803303E0,-5.796403408E0,1.169909499E1
7.063264743E0,-8.420554161E0,3.275897503E0,-7.752603531E0,1.190546506E1
7.068316618E0,-6.985314369E0,2.866394043E0,-8.280939102E0,1.120646171E1
7.073368493E0,-5.622143745E0,2.161060810E0,-8.015809059E0,1.002655868E1
7.078420368E0,-4.934245110E0,1.498030543E0,-5.977876186E0,7.894673775E0
7.083472243E0,-3.966815948E0,9.538621902E-1,-4.798199177E0,6.298269380E0
7.088524118E0,-1.707378387E0,1.484083891E0,-8.457609177E0,8.754929979E0
7.093575993E0,-1.083079338E0,1.309713960E0,-9.485935211E0,9.636979731E0
7.098627868E0,-1.032752991E0,-2.330287099E-1,-7.085815430E0,7.164472166E0
7.103679743E0,-3.025760651E-1,-2.194230318E0,-3.447523117E0,4.097757265E0
7.108731618E0,3.092362881E0,-1.879162073E0,-1.977228880E0,4.123516985E0
7.113783493E0,5.795664787E0,-3.382523537E0,-2.812481403E0,7.276073628E0
7.118835368E0,9.165475845E0,-6.054608345E0,-4.040276051E0,1.170418986E1
7.123887243E0,1.496504974E1,-4.448231697E0,-3.665092468E0,1.603659508E1
7.128939118E0,2.035525894E1,-2.253261089E0,-2.631910086E0,2.064801934E1
7.133990993E0,2.206109047E1,-2.015336514E0,-3.410641193E0,2.241396367E1
7.139042868E0,2.281546783E1,-2.135426283E0,-4.134389877E0,2.328516261E1
7.144094743E0,2.388640213E1,-2.445402622E0,-4.218886852E0,2.437907314E1
7.149146618E0,1.994140053E1,-3.219614267E0,-3.543799162E0,2.050814188E1
7.154198493E0,1.710589981E1,-4.167668343E0,-5.305098057E0,1.838818461E1
7.159250368E0,1.856451035E1,-4.212650299E0,-7.250644207E0,2.037055003E1
7.164302243E0,2.224333572E1,-3.372119188E0,-9.657487869E0,2.448273359E1
7.169354118E0,2.670905495E1,-3.027008057E0,-1.229761314E1,2.955956162E1
7.174405993E0,3.000956345E1,-2.421218157E0,-1.446377754E1,3.340115352E1
7.179457868E0,3.265691376E1,-1.928442240E0,-1.567517757E1,3.627539245E1
7.184509743E0,3.364860535E1,-1.494105816E0,-1.541046524E1,3.703975476E1
7.189561618E0,2.776039505E1,-2.170946360E0,-1.409345818E1,3.120862228E1
7.194613493E0,1.858055878E1,-4.221026897E0,-1.119764423E1,2.210071195E1
7.199665368E0,1.826681709E1,-2.864188671E0,-6.565106392E0,1.962092774E1
7.204717243E0,1.803441811E1,-1.939278722E0,-3.556965351E0,1.848385893E1
7.209769118E0,1.855708313E1,-1.317459583E0,-1.741043806E0,1.868508142E1
7.214820993E0,1.849295044E1,-8.335006237E-1,6.662955284E-1,1.852371153E1
7.219872868E0,1.660310745E1,-4.088922739E-1,2.231966019E0,1.675744737E1
7.224924743E0,1.417160797E1,1.679566503E-1,2.689204216E0,1.442548097E1
7.229976618E0,1.126315784E1,1.044698000E0,3.916019440E0,1.197018491E1
7.235028493E0,7.577941895E0,1.866031885E0,5.231470585E0,9.395507588E0
7.240080368E0,3.694186211E0,2.636385202E0,4.972920418E0,6.732568319E0
7.245132243E0,6.863212585E-1,2.522686958E0,2.561207771E0,3.659886830E0
7.250184118E0,2.250957489E-2,1.866213799E0,-8.685424328E-1,2.058549630E0
7.255235993E0,3.136240482E0,1.941856742E-1,-3.158274889E0,4.455155745E0
7.260287868E0,5.999170303E0,-1.533533335E0,-4.861716747E0,7.872614467E0
7.265339743E0,7.563310623E0,-2.040386915E0,-7.489778519E0,1.083806388E1
7.270391618E0,9.274200439E0,-1.783335447E0,-9.205019951E0,1.318800483E1
7.275443493E0,1.016389179E1,-1.320439935E0,-9.817409515E0,1.419259622E1
7.280495368E0,9.407849312E0,-8.376387358E-1,-9.957359314E0,1.372436781E1
7.285547243E0,1.054377365E1,4.847723246E-1,-8.950600624E0,1.383905411E1
7.290599118E0,1.200668335E1,1.845361471E0,-7.734103680E0,1.440076955E1
7.295650993E0,1.298005962E1,2.607747078E0,-6.407651901E0,1.470851099E1
7.300702868E0,1.091819286E1,1.518736124E0,-4.594719410E0,1.194256845E1
7.305754743E0,1.105146122E1,1.066677451E0,-2.532709360E0,1.138802935E1
7.310806618E0,1.117716217E1,8.217303753E-1,-1.326170444E0,1.128551829E1
7.315858493E0,1.066116333E1,2.335581183E-1,-1.003330469E0,1.071081813E1
7.320910368E0,1.029368782E1,-5.327847004E-1,-9.307684898E-1,1.034940571E1
7.325962243E0,9.811152458E0,-1.299623966E0,-9.416573048E-1,9.941551865E0
7.331014118E0,9.231198311E0,-2.179982424E0,-1.285921812E0,9.571882810E0
7.336065993E0,8.517870903E0,-2.857711315E0,-2.181487799E0,9.245513923E0
7.341117868E0,8.306178093E0,-3.542775154E0,-3.270863533E0,9.604290633E0
7.346169743E0,9.025124550E0,-3.983453035E0,-4.288085461E0,1.075678614E1
7.351221618E0,9.635503769E0,-3.866646528E0,-5.142989159E0,1.158638105E1
7.356273493E0,1.016046715E1,-3.415133953E0,-5.511952400E0,1.205320919E1
7.361325368E0,1.057549286E1,-2.818328857E0,-5.665977955E0,1.232425791E1
7.366377243E0,1.079720402E1,-2.136369467E0,-5.686100960E0,1.238852022E1
7.371429118E0,1.087114811E1,-1.558786392E0,-5.401635170E0,1.223884548E1
7.376480993E0,1.100302124E1,-1.130139828E0,-5.005967140E0,1.214098017E1
7.381532868E0,1.115767193E1,-7.797304988E-1,-4.654420853E0,1.211467111E1
7.386584743E0,1.111981678E1,-5.415318012E-1,-4.258378983E0,1.191962136E1
7.391636618E0,1.084201813E1,-5.828815699E-1,-3.716960430E0,1.147627565E1
7.396688493E0,1.045015144E1,-7.934819460E-1,-2.970540762E0,1.089308915E1
7.401740368E0,1.039738083E1,-6.743247509E-1,-2.412532330E0,1.069488449E1
7.406792243E0,1.020980167E1,-8.383976817E-1,-1.784919381E0,1.039850461E1
7.411844118E0,1.007293224E1,-1.076532483E0,-1.221786261E0,1.020370755E1
7.416895993E0,9.856083870E0,-1.265881896E0,-1.166137934E0,1.000523483E1
7.421947868E0,9.607710838E0,-1.354364753E0,-1.520969033E0,9.821189248E0
7.426999743E0,9.523581505E0,-1.426122427E0,-1.910151958E0,9.817388164E0
7.432051618E0,9.520791054E0,-1.463392019E0,-2.384385824E0,9.923319719E0
7.437103493E0,9.429354668E0,-1.498541594E0,-2.894668818E0,9.976846391E0
7.442155368E0,9.403914452E0,-1.441025019E0,-3.318371773E0,1.007580028E1
7.447207243E0,9.285380363E0,-1.438245773E0,-3.705652952E0,1.010043084E1
7.452259118E0,9.114646912E0,-1.480284452E0,-4.055173874E0,1.008525981E1
7.457310993E0,8.990374565E0,-1.415999770E0,-4.341745377E0,1.008378119E1
7.462362868E0,8.935981750E0,-1.186945558E0,-4.418586731E0,1.003914928E1
7.467414743E0,8.827509880E0,-9.320171475E-1,-4.210232258E0,9.824441069E0
7.472466618E0,8.979696274E0,-5.056353807E-1,-3.969111443E0,9.830791319E0
7.477518493E0,9.203461647E0,-6.469658017E-2,-3.776986361E0,9.948543507E0
7.482570368E0,9.302642822E0,1.827157438E-1,-3.467088223E0,9.929413339E0
7.487622243E0,9.405161858E0,3.839161694E-1,-3.171645641E0,9.932965180E0
7.492674118E0,9.532264709E0,5.855685472E-1,-2.957122564E0,9.997576450E0
7.497725993E0,9.792665482E0,6.478728056E-1,-2.726739645E0,1.018583062E1
7.502777868E0,1.001515579E1,6.331552863E-1,-2.485091686E0,1.033827412E1
7.507829743E0,1.021135616E1,5.740871429E-1,-2.769224882E0,1.059575279E1
7.512881618E0,1.040574551E1,6.747217178E-1,-3.122568846E0,1.088509188E1
7.517933493E0,1.018866634E1,2.303731441E-1,-3.649832249E0,1.082512213E1
7.522985368E0,1.051365566E1,2.579551339E-1,-3.972868204E0,1.124220521E1
7.528037243E0,1.068617821E1,-8.067250252E-3,-4.116384029E0,1.145159758E1
7.533089118E0,1.071250153E1,-5.384454131E-1,-4.081680298E0,1.147639867E1
7.538140993E0,1.085547829E1,-6.176395416E-1,-3.967056751E0,1.157412747E1
7.543192868E0,1.078399944E1,-9.415518045E-1,-3.601137400E0,1.140830199E1
7.548244743E0,1.146028900E1,-5.293614268E-1,-3.943930387E0,1.213148937E1
7.553296618E0,1.032949257E1,-6.509940028E-1,-4.295719624E0,1.120604377E1
7.558348493E0,1.026606274E1,-7.690169811E-1,-3.617086411E0,1.091177095E1
7.563400368E0,9.954071045E0,-5.761103630E-1,-3.096757650E0,1.044056232E1
7.568452243E0,9.658500671E0,-3.633958697E-1,-2.755710602E0,1.005050410E1
7.573504118E0,9.654809952E0,-1.065797657E-1,-2.506999016E0,9.975558055E0
7.578555993E0,9.580311775E0,6.375046074E-2,-2.450065613E0,9.888845197E0
7.583607868E0,9.862047195E0,2.641204000E-1,-2.784392357E0,1.025097923E1
7.588659743E0,1.027540684E1,4.968342781E-1,-2.910771370E0,1.069127775E1
7.593711618E0,1.094068909E1,7.410259843E-1,-2.784166813E0,1.131368119E1
7.598763493E0,1.183473587E1,6.321941018E-1,-2.466184378E0,1.210548255E1
7.603815368E0,1.275475502E1,7.589248419E-1,-2.104672909E0,1.294949384E1
7.608867243E0,1.336861610E1,8.885029554E-1,-1.484084964E0,1.348005349E1
7.613919118E0,1.419902229E1,6.375117302E-1,-1.807954311E-1,1.421447650E1
7.618970993E0,1.505990982E1,5.376921296E-1,9.490238428E-1,1.509935902E1
7.624022868E0,1.538672066E1,8.605508506E-2,1.381946325E0,1.544889490E1
7.629074743E0,1.546320534E1,-5.160613060E-1,1.128968000E0,1.551294967E1
7.634126618E0,1.579528427E1,-1.241295815E0,4.053076506E-1,1.584916701E1
7.639178493E0,1.585994434E1,-1.808665752E0,-3.644508123E-1,1.596690110E1
7.644230368E0,1.501196003E1,-1.894100189E0,-1.201953411E0,1.517864459E1
7.649282243E0,1.408059311E1,-1.637600064E0,-2.117848158E0,1.433283353E1
7.656773337E0,1.352707100E1,-1.490818858E0,-2.580957651E0,1.385155345E1
7.661842660E0,1.252888298E1,-1.499790907E0,-3.132797003E0,1.300141141E1
7.666911983E0,1.029504013E1,-2.682233095E0,-3.429640532E0,1.117786473E1
7.671981306E0,1.064818382E1,-9.011883736E-1,-3.212893248E0,1.115879215E1
7.677050525E0,1.211268044E1,1.848273635E0,-3.946073532E0,1.287263140E1
7.682119795E0,1.338247490E1,2.724951029E0,-5.295165062E0,1.464768806E1
7.687189118E0,6.879064560E0,1.026286840E0,-6.424168110E0,9.468090082E0
7.692258389E0,1.362159729E0,1.835183144E0,-4.059910774E0,4.658996865E0
7.697333545E0,-1.769568443E0,2.850195169E0,-8.634907007E-2,3.355956070E0
7.702403129E0,-6.161376953E0,3.411126375E0,3.399624109E0,7.820216953E0
7.707472712E0,-1.110848331E1,3.058005095E0,5.577830791E0,1.280085907E1
7.712542348E0,-1.495266342E1,1.975003242E0,4.600121021E0,1.576844617E1
7.717622191E0,-1.865144157E1,1.109357357E0,1.498988271E0,1.874443684E1
7.722692295E0,-2.095285034E1,-3.679783642E-2,-2.318391800E0,2.108075502E1
7.727762400E0,-2.252162743E1,-1.536919236E0,-6.338743210E0,2.344707846E1
7.732832556E0,-2.201942635E1,-2.618146181E0,-1.006266975E1,2.435091679E1
7.737886931E0,-1.732174492E1,-3.118174314E0,-1.408269405E1,2.254081032E1
7.742956202E0,-1.327919865E1,-2.542698145E0,-1.474991703E1,2.000906002E1
7.748025577E0,-1.204092598E1,-1.024052620E0,-1.228643894E1,1.723337356E1
7.753094848E0,-1.414585400E1,2.469293475E-1,-9.611879349E0,1.710422123E1
7.758165368E0,-1.721015358E1,1.968150139E0,-6.844850540E0,1.862565382E1
7.763234743E0,-2.008055115E1,2.704611301E0,-4.515997410E0,2.075903874E1
7.768304118E0,-2.256687164E1,2.056120396E0,-2.642242432E0,2.281387236E1
7.773373493E0,-2.508140182E1,2.263030052E0,-1.552562475E0,2.523110130E1
7.778448025E0,-2.764124298E1,1.821834087E0,1.174237728E-1,2.770146533E1
7.783517660E0,-2.945788002E1,6.119292974E-2,2.874289513E0,2.959783742E1
7.788587295E0,-2.768927002E1,-5.106912553E-2,5.892187595E0,2.830929453E1
7.793656931E0,-1.807022095E1,1.672584891E0,7.633043289E0,1.968740143E1
7.798725629E0,-1.322114086E1,3.025879562E-1,7.797912598E0,1.535244495E1
